# ----------------------------------------
# Raporlar anlık görüntüsü
# Hesap: Technofashion
# Mülk: Technofashion.com
# ----------------------------------------
#  
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
N. gün,Etkin kullanıcı sayısı
0000,42
0001,52
0002,43
0003,43
0004,42
0005,26
0006,31
0007,32
0008,44
0009,28
0010,37
0011,33
0012,33
0013,30
0014,69
0015,42
0016,40
0017,38
0018,35
0019,35
0020,34
0021,35
0022,35
0023,87
0024,90
0025,55
0026,47
0027,47
0028,49
0029,50
0030,51
0031,34
0032,42
0033,39
0034,34
0035,51
0036,77
0037,66
0038,70
0039,103
0040,67
0041,62
0042,115
0043,115
0044,74
0045,79
0046,115
0047,269
0048,160
0049,48

# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
N. gün,Yeni kullanıcı sayısı
0000,34
0001,44
0002,33
0003,39
0004,34
0005,23
0006,30
0007,28
0008,37
0009,21
0010,30
0011,30
0012,30
0013,30
0014,64
0015,37
0016,31
0017,27
0018,27
0019,34
0020,30
0021,28
0022,26
0023,84
0024,82
0025,50
0026,46
0027,47
0028,38
0029,40
0030,43
0031,23
0032,33
0033,35
0034,32
0035,42
0036,69
0037,54
0038,63
0039,94
0040,67
0041,58
0042,105
0043,102
0044,67
0045,61
0046,102
0047,260
0048,253
0049,57

# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
N. gün,Etkin kullanıcı başına ortalama etkileşim süresi
0000,18.80952380952381
0001,27.115384615384617
0002,14.651162790697674
0003,32.325581395348834
0004,17.61904761904762
0005,11.153846153846153
0006,12.580645161290322
0007,22.5
0008,12.5
0009,18.571428571428573
0010,18.64864864864865
0011,11.515151515151516
0012,11.818181818181818
0013,10
0014,22.463768115942027
0015,42.38095238095238
0016,39.75
0017,37.36842105263158
0018,37.142857142857146
0019,12.571428571428571
0020,18.235294117647058
0021,34.857142857142854
0022,46.57142857142857
0023,30.344827586206897
0024,28
0025,37.09090909090909
0026,6.595744680851064
0027,8.51063829787234
0028,54.48979591836735
0029,45
0030,41.96078431372549
0031,41.76470588235294
0032,47.38095238095238
0033,12.564102564102564
0034,7.0588235294117645
0035,45.88235294117647
0036,25.194805194805195
0037,27.87878787878788
0038,15
0039,18.640776699029125
0040,5.82089552238806
0041,10.806451612903226
0042,28.782608695652176
0043,22.782608695652176
0044,26.62162162162162
0045,28.481012658227847
0046,25.321739130434782
0047,15.420074349442379
0048,38.56875
0049,22

# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
N. gün,Toplam gelir
0000,48.14
0001,173.11
0002,29.89
0003,0
0004,0
0005,0
0006,0
0007,0
0008,0
0009,0
0010,0
0011,0
0012,0
0013,0
0014,0
0015,0
0016,0
0017,0
0018,0
0019,0
0020,0
0021,0
0022,0
0023,0
0024,0
0025,0
0026,0
0027,0
0028,0
0029,0
0030,0
0031,0
0032,0
0033,0
0034,0
0035,0
0036,0
0037,0
0038,0
0039,0
0040,0
0041,0
0042,0
0043,0
0044,0
0045,0
0046,0
0047,0
0048,0
0049,0

# Yeni kullanıcılarınız nereden geliyor?
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
İlk kullanıcı birincil kanal grubu (Varsayılan Kanal Grubu),Yeni kullanıcı sayısı
Direct,1344
Organic Search,697
Cross-network,466
Referral,67
Unassigned,66
Paid Shopping,59
Organic Shopping,24
Paid Search,15
Organic Social,11
Organic Video,4
Paid Other,1

#  
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
Oturumla ilişkilendirilen birincil kanal grubu (Varsayılan Kanal Grubu),Oturumlar
Direct,1620
Organic Search,971
Cross-network,477
Unassigned,226
Organic Shopping,161
Referral,125
Paid Shopping,59
Organic Social,46
Paid Search,16
Organic Video,4
Paid Other,1

#  
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
Ülke Kimliği,Etkin kullanıcı sayısı
AE,3
AG,1
AL,6
AM,6
AR,12
AT,1
AU,3
AZ,2
BA,1
BB,2
BD,5
BG,2
BO,1
BR,65
BZ,2
CA,26
CH,2
CI,3
CL,1
CN,358
CO,5
CR,3
CZ,1
DE,37
DO,9
DZ,2
EC,15
EG,5
ES,2
FI,1
FR,7
GB,10
GH,6
GP,1
GT,7
GU,2
HK,53
HT,1
HU,1
ID,8
IE,10
IL,7
IN,76
IQ,8
IR,2
IT,2
JM,2
JO,4
JP,10
KE,11
KG,1
KH,1
KR,1
LA,1
LB,1
LK,3
LT,1
LY,1
MA,8
MD,1
MG,7
MK,1
MM,1
MX,43
MY,2
NG,4
NI,2
NL,64
NO,1
NZ,5
PA,4
PE,10
PH,31
PK,6
PL,9
PR,3
PT,1
PY,6
QA,1
RO,4
RS,4
RU,22
SA,8
SG,227
SI,1
SK,2
SV,2
SY,1
TH,1
TJ,1
TN,2
TR,390
TW,4
UA,7
US,1094
UY,2
UZ,4
VE,19
VN,28
ZA,4
ZW,1

# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
Ülke,Etkin kullanıcı sayısı
US,1094
TR,390
CN,358
SG,227
IN,76
BR,65
NL,64

# Etkin kullanıcılar nasıl bir eğilim gösteriyor?
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
N. gün,30 gün,7 gün,1 gün
0000,1081,280,42
0001,1095,286,52
0002,1106,283,43
0003,1121,289,43
0004,1119,277,42
0005,1101,279,26
0006,1104,258,31
0007,1102,252,32
0008,1112,243,44
0009,1099,230,28
0010,1093,223,37
0011,1093,217,33
0012,1080,222,33
0013,1077,222,30
0014,1108,257,69
0015,1116,254,42
0016,1111,262,40
0017,1107,258,38
0018,1090,258,35
0019,1087,261,35
0020,1088,263,34
0021,1075,232,35
0022,1065,226,35
0023,1086,272,87
0024,1122,319,90
0025,1132,340,55
0026,1145,352,47
0027,1144,366,47
0028,1161,377,49
0029,1152,392,50
0030,1162,361,51
0031,1141,304,34
0032,1136,293,42
0033,1135,284,39
0034,1131,270,34
0035,1148,273,51
0036,1187,300,77
0037,1213,313,66
0038,1238,356,70
0039,1311,416,103
0040,1347,444,67
0041,1377,471,62
0042,1453,536,115
0043,1529,571,115
0044,1536,580,74
0045,1566,584,79
0046,1638,590,115
0047,1870,787,269
0048,2001,884,160
0049,2009,824,48

# 120 günlük ortalama değeriniz nereden geliyor?
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
İlk kullanıcı birincil kanal grubu (Varsayılan Kanal Grubu),120 günlük ortalama değer
Organic Shopping,1.2454166666666668
Organic Search,0.17929698708751796
Direct,0.07163690476190476

#  
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
Ürün adı,Satın alınan ürünler
"Nautica Urban SP610 True Wireless Outdoor Speaker, Portable IP5 Splash-Proof Bluetooth Speaker, Perf",3
"Nautica Body Tracker Plus Digital Scale for Body Weight, Bluetooth-Enabled Smart Scale with BMI, Bod",1
"Nautica PH 200 Universal Car Phone Holder – 3-in-1 Mount, 360° Rotation, Secure & Steady Grip",1
"Nautica Portable Bluetooth Speaker – IP5 Splash-Proof Outdoor Wireless Speaker for Travel, Beach, Ca",1

# Platformlarınızdaki etkinliklerin karşılaştırması nasıl?
# Başlangıç tarihi: 20250901
# Bitiş tarihi: 20251020
Platform,Önemli faaliyetler
web,483
